FIPS,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
13077,14.8,1.2,2.8,0.6,21.8,1.8,9.2,1,8.9,1,14.4,0.1,23.6,0,12.3,0.8,6.4,1,1.5,0.4,30.6,0.2,7.1,1.1,3.3,0.6,1.6,0.5,3.5,0.7,0.4,0,0.1184,0.1457,0.5177,0.3958,0.5415,1.7191,0.2479,0.1145,0.7245,0.1925,0.6736,0.7035,2.4086,0.4607,0.6742,0.6742,0.6742,0.7887,0.1556,0.3933,0.1833,0.0293,1.5502,0.1082,6.3521,0.2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119925,9.9,1.5,17.8,0.5,7.6,0,1.9,0.2,0.1,0.1,0,0.1,3,0.6,0.2,0.1
13079,24.3,4.8,8.1,3.4,16,3.5,19,2.9,15,3.4,18.7,0.1,20.4,0.6,22.8,3.2,5.3,2.3,0.2,0.8,27.5,0.1,1.1,0.9,40,5.3,2.2,1.3,6.2,2.3,1.4,0.1,0.5603,0.9141,0.1012,0.896,0.8654,3.337,0.7782,0.4356,0.2994,0.9157,0.4693,0.1661,2.2861,0.3773,0.636,0.636,0.636,0.1969,0.9885,0.6083,0.6223,0.2943,2.7103,0.6128,8.9694,0.6837,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,7049,22.6,4.9,22,0.5,3.9,0,0,0.4,0.8,0.2,0,0.4,0.8,0.5,0,0.4
13081,36.4,4.8,8.2,3.4,29.3,5.4,17.8,4.3,16.5,3,19.3,0.6,23.5,0.7,21.3,2.5,9.6,2.8,0.5,1.9,51.4,0.5,4,2.3,19.6,3.3,0.9,0.8,13,3.2,1.9,0,0.9211,0.9179,0.9201,0.8562,0.9039,4.5192,0.9908,0.497,0.7117,0.8699,0.9325,0.377,3.3881,0.952,0.8775,0.8775,0.8775,0.6004,0.7961,0.1479,0.9742,0.462,2.9806,0.7458,11.7654,0.978,1,1,1,0,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6,19661,31.8,4.5,44.8,0.4,4,0,0.6,0.5,0,0.1,0,0.2,1.7,0.7,0.2,0.2
13083,19,4.1,5.5,2.1,16,3.3,13.6,2.6,11.9,2.5,19.9,0.4,19.4,0.6,16.2,2.5,3.5,1.5,0.7,0.8,7.8,0.8,2.8,1.5,16,3,3.1,1.2,2.5,1.5,7.4,0.3,0.2984,0.6583,0.1012,0.6885,0.7432,2.4896,0.4932,0.5558,0.2065,0.5406,0.1339,0.4776,1.9144,0.1543,0.1985,0.1985,0.1985,0.4655,0.7044,0.783,0.0697,0.8909,2.9135,0.7191,7.516,0.4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406,15.9,3,1,0.5,2.6,0,0.8,0.3,0,0.1,0,0.3,3.1,0.8,0.3,0.4
13085,16,4,4.6,1.4,18.1,3.8,12,2.1,13.9,2.4,19.7,0.2,19.9,0.3,13,1.5,4.2,1.7,1,0.6,10.9,0.9,2.4,0.9,5.9,1.4,2.4,1.2,2.4,1.4,0.5,0,0.1651,0.4738,0.209,0.6017,0.8326,2.2822,0.4276,0.5348,0.2507,0.2514,0.2412,0.5861,1.8642,0.1359,0.3166,0.3166,0.3166,0.4181,0.3073,0.6624,0.0595,0.0388,1.4861,0.0926,5.9491,0.1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24596,8.3,2.2,1.3,0.5,5.8,0,0.8,0.3,0.1,0.1,0,0.2,2.4,0.8,0.4,0.5
13087,35.6,4.1,6.4,2.6,26.2,4.3,17.7,2.3,15.6,2.1,16.7,0.2,24.3,0.1,16.1,1.9,10.1,3.2,0.4,0.4,50.7,0,1.5,0.9,19.9,2.3,4.8,1.6,8.2,2.5,3.7,0.2,0.9106,0.7919,0.8167,0.8533,0.882,4.2545,0.9726,0.2517,0.8034,0.5301,0.9485,0.315,2.8487,0.7547,0.8743,0.8743,0.8743,0.2695,0.8046,0.9176,0.8336,0.7321,3.5574,0.9539,11.5349,0.9679,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,27507,33.2,4.3,40,2,6.7,0,0.5,0.4,0.2,0.2,0,0.2,1.9,0.9,1.3,1.8
13089,21.7,0.8,6.4,0.5,31.7,1.1,8.9,0.4,13.2,0.5,13.1,0.1,22.7,0,11.5,0.5,7.7,0.5,3.9,0.3,71,0.1,23.3,0.7,0.7,0.2,2.6,0.3,7.7,0.6,1.5,0,0.4321,0.7919,0.9653,0.3738,0.8015,3.3646,0.7843,0.0636,0.5997,0.1311,0.8231,0.9023,2.5198,0.5453,0.9618,0.9618,0.9618,0.9841,0.0255,0.7019,0.7948,0.3299,2.8362,0.678,9.6824,0.7903,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,4,692741,9.1,0.5,52.4,0.3,8.5,0,6.2,0.1,0.1,0.1,0.1,0.1,3.3,0.3,0.4,0.1
13091,34.3,4.2,2.9,1.2,25,4.6,13.4,2.6,14.7,2.3,19,0.2,19.3,0.3,21.7,2.5,9.3,2.9,0.6,0.6,36.4,0.6,0.8,0.7,28.9,3.9,2.1,1.1,6.9,2.9,8.4,0.2,0.8836,0.1588,0.7506,0.678,0.8587,3.3297,0.7741,0.4677,0.1989,0.8864,0.923,0.4349,2.9109,0.7859,0.741,0.741,0.741,0.1406,0.9351,0.5759,0.7073,0.9109,3.2698,0.8734,10.2514,0.8559,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,3,18308,31.2,5.1,30.3,0.9,4.1,0,0,0.1,0.2,0.4,0,0.2,1.3,1,0.4,0.5
13093,31.4,4.3,7.5,3,18.9,4.3,17.2,4,17.7,3.6,21.5,0.7,16.2,0.1,18.9,2.9,5.8,2.8,0.8,1,58.5,0.6,0.6,0.9,29.7,5,3.9,2.3,9.3,3.5,17.2,0.5,0.8209,0.8855,0.2689,0.8365,0.9281,3.7399,0.8864,0.6993,0.0465,0.7496,0.5711,0.518,2.5845,0.588,0.9115,0.9115,0.9115,0.1088,0.9415,0.8651,0.8937,0.9793,3.7884,0.9857,11.0243,0.9313,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4,8930,35.3,5,47.7,1.2,7.4,0,0,0.4,0,0.1,0,0.4,3.4,1.1,0,0.4
13095,39.3,2.3,10,1.5,36.7,2.7,16.1,1.5,15.3,1,16.5,0.1,23.9,0.1,17.7,1,13.2,1.5,0.7,0.3,76.2,0.2,5,1,4.8,0.7,1.4,0.4,10.9,1.3,5.4,0.2,0.952,0.964,0.9936,0.804,0.8746,4.5882,0.9955,0.2358,0.7639,0.6678,0.9879,0.4776,3.133,0.8826,0.9765,0.9765,0.9765,0.6841,0.2475,0.3198,0.9469,0.8346,3.0329,0.7674,11.7306,0.9761,1,1,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,1,0,1,6,100849,20.8,1.7,69.5,0.5,3.2,0,0.8,0.2,0.1,0.1,0,0.1,2.4,0.6,0.3,0.2
13097,19.5,1.8,6.6,1,25.8,2.2,9.7,1,12.3,1.4,11.9,0.1,25.5,0,11.8,0.8,11.2,1.4,1.9,0.4,64.9,0.3,9.3,1.4,4.7,0.9,2.8,0.7,3.8,0.8,1,0,0.322,0.8142,0.8002,0.4375,0.7633,3.1372,0.7181,0.0325,0.8864,0.1534,0.9682,0.7668,2.8073,0.7235,0.943,0.943,0.943,0.8479,0.2418,0.7362,0.2208,0.1403,2.187,0.3404,9.0745,0.7012,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,117865,8.3,1.2,48.1,0.8,10.7,0,1.8,0.1,0.1,0.1,0,0.1,3.6,0.8,0.6,0.3
13099,34,5.1,6,2.6,25.8,4.7,20.2,3.4,15.6,2.9,19.2,0.4,24.4,0.4,14.3,2,12.1,3,0.1,0.9,56.1,0,1.3,1.3,27.4,4.6,4.5,1.6,11.2,3.7,1.2,0,0.8785,0.7385,0.8002,0.9236,0.882,4.2228,0.9672,0.4871,0.812,0.3662,0.9793,0.0856,2.7302,0.6818,0.8982,0.8982,0.8982,0.2316,0.9224,0.903,0.9532,0.2119,3.2221,0.853,11.0733,0.9357,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,3,5,10987,42.7,5.4,52.6,1.1,2.1,0,0,0.4,0.1,0.1,0,0.4,1.3,1.1,0,0.1
13101,23.1,8.7,2,2.3,15.6,6.2,17.6,3.8,24.9,6.7,12.8,3.7,23.8,4.5,10,2.9,7.5,5,2.4,3,43.9,8.1,0,1.2,56.3,7.8,3.7,2.7,1.1,1.1,0.1,0.1,0.5014,0.0659,0.0853,0.8498,0.9879,2.4903,0.4935,0.0535,0.748,0.0579,0.805,0.8183,2.4827,0.5151,0.818,0.818,0.818,0,1,0.8486,0.0111,0.0156,1.8753,0.203,7.6663,0.4623,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2490,41,10.6,4.1,3.5,31,6.8,1.6,2.8,0.1,0.1,0,1.3,7.2,6.9,0,1.3
13103,15.2,2.6,5.3,1.5,19.6,2.6,9.9,1.6,9.5,1.4,11.9,0.2,26.4,0.1,11,1.1,5.9,1.5,0.7,0.4,24.5,0.9,3.4,0.9,19.2,2.2,1.6,0.7,2.4,0.8,0.5,0,0.1327,0.616,0.3296,0.454,0.5861,2.1184,0.3688,0.0325,0.924,0.0999,0.5912,0.4776,2.1252,0.2727,0.5994,0.5994,0.5994,0.5425,0.7881,0.3933,0.0595,0.0388,1.8222,0.1874,6.6652,0.2851,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,44429,18.7,2.4,13.6,0.6,5.5,0,0.6,0.2,0.1,0.1,0.2,0.3,4.2,0.9,0.3,0.3
13105,28.8,4.3,7.5,2.4,25.1,4.6,18.3,3.3,12,2.4,20.8,0.2,21.8,0.1,19.4,2.4,4.8,1.9,2.1,0.8,37.1,0.5,1.8,1.2,22.1,3,3.7,1.6,8.7,2.7,1.3,0,0.7455,0.8855,0.7556,0.8759,0.7477,4.0102,0.9373,0.6459,0.4696,0.7782,0.3624,0.7865,3.0426,0.8466,0.7474,0.7474,0.7474,0.321,0.8476,0.8486,0.8654,0.252,3.1346,0.8158,10.9348,0.9224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17054,26.4,3.6,27.2,1.2,6.2,0,1.1,0.1,0.8,0.6,0,0.2,1.5,1.1,0.3,0.5
13107,31.9,3.9,8.9,2.3,19,3.9,20.9,2.5,16.7,2.5,16,0.1,25,0,21.3,2.2,7.8,2.6,1.3,0.8,41.3,0.1,0.4,0.4,29.7,3.8,1.8,0.8,8.7,2.4,4.2,0.1,0.8317,0.9408,0.2774,0.9345,0.91,3.8944,0.9192,0.1998,0.8521,0.8699,0.833,0.6612,3.416,0.9586,0.7961,0.7961,0.7961,0.0757,0.9415,0.4712,0.8654,0.769,3.1228,0.8101,11.2293,0.9494,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,23078,19,2.6,31.7,1.2,4.8,0,0.2,0.2,0.4,0.4,0,0.2,4.2,1.3,0,0.2
13109,34.4,5.9,6.8,3,23.3,4.9,21,3.6,16.4,3.2,16.9,1.2,26.1,0.2,16.3,2.6,11.9,4,3.4,2.1,44.3,0,1.4,1.2,27.9,4.3,4.9,1.9,4.1,1.7,4.7,0.2,0.8855,0.832,0.6405,0.9357,0.9014,4.1951,0.9634,0.2663,0.9147,0.5479,0.9765,0.8794,3.5848,0.9796,0.8225,0.8225,0.8225,0.2494,0.9265,0.923,0.2708,0.8021,3.1718,0.8317,11.7742,0.9784,0,0,0,1,1,2,0,1,0,1,0,2,0,0,0,1,1,0,0,2,6,10853,23.9,4.9,27.4,1.8,12.1,0,1,0.4,0.2,0.3,0,0.4,3.7,1.7,0,0.4
13111,26.4,4.2,5.4,1.8,27.3,4.9,12.2,2.4,16,2.6,29.8,0.2,15.8,0.1,20.8,2.4,6.6,2.1,0.2,0.4,6.9,0.7,3.7,1.9,8.9,1.7,2.9,0.7,3.8,1.4,0.7,0,0.6538,0.6386,0.8587,0.6141,0.8902,3.6554,0.8641,0.9656,0.0375,0.847,0.6984,0.1661,2.7146,0.6745,0.1457,0.1457,0.1457,0.5746,0.4528,0.7537,0.2208,0.0694,2.0713,0.2838,8.587,0.6172,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21809,13.4,3,0.3,0.2,2.8,0,0.5,0.4,0,0.2,0,0.2,3,0.6,0.4,0.6
13113,9.9,1.2,3.9,0.8,20.2,1.9,4.7,0.7,8,1,19.1,0.1,22.8,0,11.7,0.8,5.9,1.1,1.5,0.3,41.7,0.8,5.4,1.1,3.4,0.6,1.1,0.4,3,0.7,0.6,0,0.02,0.3296,0.385,0.0503,0.4642,1.2491,0.1317,0.4801,0.616,0.1432,0.5912,0.7035,2.534,0.5539,0.7989,0.7989,0.7989,0.7095,0.1626,0.2027,0.1187,0.0538,1.2473,0.0471,5.8293,0.1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109492,6.1,1.3,24.6,0.5,7.7,0,4.6,0.3,0,0.1,0.1,0.1,3.1,0.5,1.5,0.8
13115,28.9,2,4.1,0.9,25.9,2,15.8,1.2,14.5,1.3,16.5,0.1,22.6,0.1,16.3,1,8.6,1.3,3.3,0.7,30.2,0.2,7.4,1.1,8.8,1.2,3,0.7,8.4,1.4,4.2,0.1,0.7483,0.3668,0.8056,0.7922,0.8514,3.5643,0.8336,0.2358,0.587,0.5479,0.8937,0.874,3.1384,0.8842,0.6685,0.6685,0.6685,0.7986,0.4489,0.7677,0.8451,0.769,3.6293,0.964,11.0005,0.9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104622,14.7,1.2,13.8,0.5,11.8,0,1.3,0.2,0.1,0.1,0.1,0.1,2.9,0.5,0.3,0.2
13117,7.4,0.7,3.7,0.4,13.8,1,6.1,0.5,7.8,0.6,12.3,0.1,26.4,0,8.1,0.5,4.9,0.6,2.5,0.3,33.9,0.3,4.4,0.5,2.8,0.4,1.2,0.3,1.8,0.3,0.3,0,0.0048,0.2924,0.0436,0.1279,0.447,0.9157,0.0687,0.0382,0.924,0.0153,0.3843,0.8244,2.1862,0.3067,0.7127,0.7127,0.7127,0.6351,0.1308,0.2393,0.0312,0.0229,1.0593,0.0251,4.8739,0.07,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,219402,3.1,0.4,4,0.2,9.6,0,16.5,0.2,0.1,0.1,0,0.1,3.3,0.4,0.5,0.2
13119,30.5,4.4,6.2,2.1,22.6,3.3,19.1,2.7,17.3,2.7,18.4,0.4,21.7,0.3,17.8,1.7,6,1.7,1.7,0.7,18,0.2,0.9,0.5,30,3.3,2.3,0.7,4.2,1.3,2.8,0.1,0.7973,0.7671,0.5819,0.8988,0.9214,3.9665,0.931,0.4038,0.4534,0.6742,0.6102,0.7369,2.8785,0.7696,0.4948,0.4948,0.4948,0.1594,0.9443,0.636,0.2879,0.6389,2.6665,0.5886,10.0063,0.8314,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,22151,21.2,2.8,9.2,0.5,5.3,0,1.5,0.3,0.1,0.1,0,0.2,1.8,0.6,0.1,0.1
13121,20.1,0.7,5.4,0.4,28.4,0.8,6.4,0.4,10.2,0.4,12.2,0.1,21.1,0.1,10.3,0.3,7.5,0.4,1.8,0.2,61.6,0.2,33.6,0.7,0.6,0.1,2.1,0.2,10.7,0.5,3.1,0,0.3557,0.6386,0.896,0.1495,0.6328,2.6726,0.5571,0.036,0.3761,0.0684,0.805,0.7534,2.0389,0.2278,0.9259,0.9259,0.9259,0.9946,0.0216,0.5759,0.9415,0.678,3.2116,0.8501,8.849,0.6599,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3,1527747,8.5,0.4,43,0.2,7.3,0,7.6,0.1,0.1,0.1,0,0.1,2.9,0.2,0.7,0.2
13123,23.3,3.5,2.4,1,19.9,3.3,14,2,16.3,2.3,25.8,0.3,18.8,0.3,18.6,2,4.9,1.6,2.4,1,15.7,0.4,1.5,0.6,16.1,2.5,4.5,1.2,3.7,1.3,0.7,0,0.5119,0.105,0.3532,0.7092,0.8979,2.5772,0.5218,0.9007,0.1616,0.7327,0.3843,0.8183,2.9976,0.8307,0.4445,0.4445,0.4445,0.2695,0.7073,0.903,0.2068,0.0694,2.156,0.3245,8.1753,0.545,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,27464,14.2,2.4,0.5,0.2,12.4,0,0.4,0.2,0.2,0.2,0,0.2,2.1,0.5,0.1,0.2
13125,25.5,8.9,1.6,1.5,24.5,9.4,17.8,6.2,10.2,3.9,17,0.7,21.4,0,16.1,4.2,7.3,3.1,0,2,12.9,0.5,0.7,1.2,31.8,6.7,6.4,2.4,10.4,6.5,2.8,0.1,0.6109,0.0442,0.7197,0.8562,0.6328,2.8638,0.6211,0.2759,0.4127,0.5301,0.7817,0,2.0004,0.2017,0.377,0.377,0.377,0.1254,0.9593,0.958,0.9332,0.6389,3.6148,0.9615,8.856,0.6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,1929,36.9,8.8,10.6,2.1,1.3,1.7,0,1.6,0,1.6,0.1,0.1,1,1,0,1.6
13127,23.7,2.2,4.3,0.9,25.4,2.4,11.8,1.6,14.2,1.2,21.8,0.2,21,0.1,12.9,1.1,6.9,1.2,1.6,0.4,36.8,0.3,7.9,1.2,9.1,1.2,2.1,0.6,5.7,1.3,2,0,0.5336,0.4038,0.7763,0.588,0.8428,3.1445,0.7191,0.721,0.3659,0.2389,0.7337,0.7197,2.7792,0.7095,0.7448,0.7448,0.7448,0.8167,0.4626,0.5759,0.5562,0.4916,2.903,0.714,9.5715,0.7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89702,16.2,2,24.5,0.8,6.8,0,1.2,0.4,0.3,0.1,0.1,0.1,3.6,0.9,0.2,0.2
13129,27.3,3.4,3,1.1,23.5,2.8,22.1,2.3,16.5,1.9,15,0.3,23.4,0,13.8,1.3,7.3,1.8,4,1,24,0.2,6.7,1.8,11.4,1.7,2.4,0.9,4.6,1.6,0.9,0,0.6901,0.1718,0.6583,0.95,0.9039,3.3741,0.7875,0.1425,0.6962,0.3159,0.7817,0.9036,2.8399,0.7477,0.5924,0.5924,0.5924,0.7751,0.5539,0.6624,0.3551,0.1091,2.4556,0.482,9.262,0.7318,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,56224,22.5,2.6,3.3,0.5,16.8,0,1.1,0.3,0.1,0.1,0.1,0.2,2.4,0.6,0.2,0.2
13131,32,4.1,4.4,1.6,30.3,4.6,19.1,2.7,20.5,2.4,18.8,0.5,24.5,0.1,18.4,2,9.1,2.3,3.4,1.2,42.5,0.1,1.1,0.9,28.7,3.6,4.5,1.6,5,1.5,0.6,0,0.8352,0.4267,0.944,0.8988,0.9653,4.07,0.9443,0.447,0.8174,0.7191,0.9166,0.8794,3.7795,0.9933,0.805,0.805,0.805,0.1969,0.9341,0.903,0.4295,0.0538,2.5173,0.5157,11.1718,0.944,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,2,5,21154,18.8,2.8,29.1,0.5,11.9,0,0.2,0.2,0.2,0.1,0,0.2,1.1,0.4,0.1,0.1
13133,21.8,3.5,5.4,2.1,21.6,4,11.9,2.3,17.9,2.6,29.6,0.2,17.9,0.2,13.5,1.4,7,2.2,0.3,0.4,41.4,0.5,3,1.4,13.6,2.2,1.1,0.6,3.7,1.4,1,0,0.4368,0.6386,0.5002,0.5959,0.9306,3.1021,0.7086,0.9631,0.1072,0.2905,0.7493,0.2475,2.3576,0.4251,0.7964,0.7964,0.7964,0.496,0.6344,0.2027,0.2068,0.1403,1.6802,0.1425,7.9363,0.5081,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,18520,18.5,2.9,31.3,0.8,6.6,0,1.2,0.1,0,0.2,0,0.2,1.9,0.8,0.4,0.5
13135,18.7,0.9,4.1,0.3,29.9,1,11.8,0.4,14.9,0.5,10.6,0.1,26.3,0.1,7.9,0.3,7.9,0.5,8.2,0.3,66.2,0.1,13.7,0.6,1.5,0.2,3.2,0.3,3.3,0.3,0.6,0,0.2844,0.3668,0.9354,0.588,0.8635,3.0381,0.6834,0.0159,0.9201,0.0121,0.8422,0.9698,2.7601,0.6965,0.9453,0.9453,0.9453,0.9271,0.0614,0.7973,0.1537,0.0538,1.9933,0.2485,8.7368,0.6433,0,0,1,0,0,1,0,1,0,0,1,2,1,1,1,0,0,0,0,1,5,878237,7.7,0.5,27.9,0.2,21.8,0,12.7,0.1,0.1,0.1,0,0.1,3.3,0.3,0.4,0.1
13137,24.2,2.8,2.3,0.8,24,2.7,19.3,1.9,15.3,1.5,18.7,0.3,22.1,0.1,16.3,1.5,4.2,1.2,4.6,1,24.7,0.4,1.7,0.6,20.7,2.2,2.4,0.7,3.9,1.3,5.1,0.2,0.5565,0.0939,0.6892,0.9039,0.8746,3.1181,0.7136,0.4356,0.5138,0.5479,0.2412,0.9192,2.6577,0.6376,0.6029,0.6029,0.6029,0.3029,0.8253,0.6624,0.2345,0.8237,2.8488,0.6853,9.2275,0.728,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,45066,15.8,2.3,3.4,0.3,16.3,0,2,0.3,0.2,0.1,0,0.1,2.6,0.6,0.2,0.2
13139,21.6,1.4,3.9,0.5,26,1.8,18.9,0.9,17.4,1.1,15.5,0.1,24.5,0,11.8,0.7,5.9,0.7,8.1,0.6,41.1,0.3,8.3,0.9,8.7,0.8,5.2,0.6,6.2,0.9,1,0,0.4267,0.3296,0.8104,0.8928,0.9236,3.3831,0.7897,0.1677,0.8174,0.1534,0.5912,0.9688,2.6985,0.664,0.7941,0.7941,0.7941,0.8311,0.4458,0.9332,0.6223,0.1403,2.9727,0.7416,9.8484,0.8136,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,205141,7.9,0.9,6.6,0.2,29.3,0,2,0.1,0.1,0.1,0,0.1,2.7,0.4,0.4,0.2
13141,36.3,7.6,6.2,4.6,39.6,8.7,24.9,4.4,11.1,3.4,24,0,13.5,0.8,21.5,4.3,6.1,4.1,0.5,1.1,74.6,0.2,3.3,1.8,40.5,6.3,0,0.6,12.1,4.4,17.7,1.3,0.9195,0.7671,0.9987,0.9736,0.6987,4.3576,0.9806,0.8403,0.0105,0.8788,0.6258,0.377,2.7324,0.6828,0.9733,0.9733,0.9733,0.5269,0.9898,0,0.9647,0.9806,3.462,0.9345,11.5253,0.9666,1,0,1,1,0,3,0,0,0,0,0,0,1,1,0,1,0,1,1,3,7,7140,44.8,6.6,71.7,1.9,0.7,0.6,0.9,1.1,0,0.6,0,0.6,1.4,1.2,0,0.6
13143,19,3.3,4.4,1.2,21.2,3.6,15.9,2,11.5,1.7,15.9,0.5,23.8,0.7,16.9,2,3.9,1.6,0.4,0.5,10.1,0.5,1.5,1,15,2.7,2,0.9,3.4,1.2,0.9,0,0.2984,0.4267,0.4693,0.798,0.7222,2.7146,0.5708,0.1925,0.748,0.6052,0.1871,0.315,2.0478,0.2332,0.2914,0.2914,0.2914,0.2695,0.6758,0.5415,0.1693,0.1091,1.7652,0.1718,6.819,0.3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24028,16.2,3.5,4.7,0.5,2.2,0,0.6,0.5,0,0.1,0,0.2,2.1,0.7,0.5,0.5
13145,12.5,2.1,5.8,1.7,18.8,3.3,6.6,1.2,6.7,1.7,18.5,0.2,21.3,0.2,16,1.4,4,1.2,0.2,0.4,24.3,0.2,0.4,0.4,8.2,1.9,0.9,0.6,1.8,1,1.5,0,0.0598,0.7082,0.2641,0.1667,0.3398,1.5386,0.1982,0.4155,0.4006,0.5227,0.2065,0.1661,1.7114,0.0878,0.5969,0.5969,0.5969,0.0757,0.4162,0.1479,0.0312,0.3299,1.0009,0.0197,4.8478,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22695,14.4,2.6,15.5,0.6,4.4,0,0.7,0.3,0,0.1,0,0.1,3.4,0.6,0.2,0.2
13147,23.2,3.9,4.8,1.9,20.9,3.7,17.1,2.3,11.4,1.7,22.4,0.4,20.7,0.2,19.3,2.1,3.7,1.4,0.7,0.5,25.6,0.4,1.9,1.2,24.3,2.7,3.4,0.9,6.6,2.2,3,0.1,0.5062,0.518,0.4413,0.8333,0.7165,3.0153,0.6748,0.7591,0.3331,0.7741,0.1607,0.4776,2.5046,0.5323,0.6166,0.6166,0.6166,0.3373,0.8855,0.8221,0.6723,0.6659,3.3831,0.9119,9.5196,0.7681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20774,16.7,3.4,17.6,1.1,3.9,0,1.3,0.1,0.2,0.2,0,0.2,2.6,1,0.1,0.1
13149,24.2,4,5.4,2.2,21.4,5.9,15.9,2.7,14.1,2.7,16.9,0.5,22.8,0,23.9,2.5,6.3,2.3,2.5,2,15.8,0.1,0.4,0.3,30.4,4.2,0.4,0.6,4.9,2.2,1.2,0,0.5565,0.6386,0.4874,0.798,0.8393,3.3198,0.7709,0.2663,0.616,0.943,0.6538,0.8244,3.3035,0.9357,0.4496,0.4496,0.4496,0.0757,0.9478,0.0404,0.412,0.2119,1.6878,0.1444,8.7607,0.6459,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,7868,25.6,5.4,8.5,1.7,3.2,0,0.5,0.5,0,0.4,0,0.1,3.4,1.8,0.1,0.1
